TransactionAmount,AccountBalance,LoginAttempts,TransactionDuration,AmountToBalanceRatio,IsInternational,IsHighValue,VelocityScore,TransactionID,AccountID,CustomerID,MerchantID,DeviceID,Location,TransactionType,MerchantCategory,IsFraud,IsHighRisk
119.23039086350097,10766.76907203172,1.0,39.49771691667234,0.011072896350757635,0.0,0.0,0.2255938840144609,TXN000043,AC15730,CUS77323,M189,DVC_7360,Tokyo,Online Purchase,Travel,0,0
541.9930474568687,3997.0546136298553,1.0,61.330133443969196,0.13556419304757578,0.0,0.0,0.18445510163345946,TXN000044,AC99083,CUS60964,M595,DVC_2847,London,POS Debit,Restaurant,0,0
57.79298681318415,857.5791965190562,2.0,330.5275368681097,0.06731235400006741,0.0,0.0,0.07365490811595166,TXN000045,AC36359,CUS94866,M760,DVC_2041,New York,ACH Transfer,Travel,0,0
361.51903463655174,2022.041777641259,2.0,17.292497566550473,0.1787007261204761,0.0,0.0,0.14531482722728045,TXN000046,AC65414,CUS69668,M823,DVC_5839,Singapore,POS Debit,Restaurant,0,0
197.40131481185003,7041.283281830543,2.0,19.57224460579737,0.02803086824427465,0.0,0.0,0.31762187943173625,TXN000047,AC86003,CUS91824,M215,DVC_8351,London,Online Purchase,Travel,0,0
109.85604393587629,3475.038004509314,9.0,27.398937867101477,0.031603809795337334,0.0,0.0,0.7160252975364727,TXN000048,AC92534,CUS32755,M784,DVC_8785,Chicago,Online Purchase,Electronics,1,1
77.03155632637663,1955.030208262025,2.0,158.6082597452946,0.03938157805590376,0.0,0.0,0.02201005569767057,TXN000049,AC80945,CUS17313,M119,DVC_1242,London,ACH Transfer,Gas Station,0,0
12.997291044728314,67217.48712985861,2.0,16.681516050959388,0.00019335887491218003,0.0,0.0,0.16647400028979778,TXN000050,AC87481,CUS86524,M990,DVC_6545,Dubai,ACH Transfer,Restaurant,0,0
964.6146560351079,5776.281577384516,2.0,335.83979326365267,0.16696687587656187,0.0,0.0,0.1468335629992856,TXN000051,AC92078,CUS38965,M231,DVC_3100,Moscow,POS Debit,Restaurant,0,0
78.88435510336843,687.7020985893579,5.0,6.9931418708535205,0.1145406050960847,1.0,0.0,0.6501190023423613,TXN000052,AC91520,CUS29199,M391,DVC_2737,Chicago,POS Debit,Restaurant,1,1
95.07691616753854,10893.683430441446,1.0,2.7392581713525055,0.008726909485215402,0.0,0.0,0.2737873502988692,TXN000053,AC39234,CUS57384,M453,DVC_3754,Chicago,Online Purchase,Gas Station,0,0
397.5734012850307,12729.291178151101,1.0,6.589825988864145,0.031230503349945586,1.0,0.0,0.2956868458304521,TXN000054,AC10547,CUS97205,M336,DVC_2392,Paris,ACH Transfer,Electronics,0,0
70.62391433349318,84551.83339543488,2.0,9.248560615261413,0.0008352637220706817,0.0,0.0,0.20952851993631588,TXN000055,AC64284,CUS56222,M688,DVC_9439,Dubai,Wire Transfer,Retail,0,0
33.77352443521303,44621.53252523024,1.0,11.947744186916994,0.000756871529335924,0.0,0.0,0.3754047327309104,TXN000056,AC78436,CUS10976,M322,DVC_8735,Tokyo,ACH Transfer,Gas Station,0,0
1272.6964743551564,361.8604599039557,6.0,0.7980229310343816,3.507399165762018,1.0,1.0,0.9391260556459278,TXN000057,AC61417,CUS27133,M535,DVC_8643,Paris,ATM Withdrawal,Electronics,1,1
233.2676401831463,25318.036635992503,2.0,391.29034357549585,0.009213132534890471,0.0,0.0,0.1500072337209081,TXN000058,AC18946,CUS79091,M737,DVC_5016,London,ATM Withdrawal,Travel,0,0
55.232769333371785,393.0716075651458,2.0,90.45873027894233,0.14015922048949186,0.0,0.0,0.10945709373825474,TXN000059,AC92654,CUS66732,M138,DVC_4432,Dubai,ACH Transfer,Restaurant,0,0
166.72072845439808,52799.51853826111,1.0,105.87958452049486,0.0031575585443083553,0.0,0.0,0.4381554032154814,TXN000060,AC62943,CUS31183,M426,DVC_5526,Lagos,POS Debit,Restaurant,0,0
17.853105906850963,16929.47556735719,2.0,12.078486169888333,0.0010544952405987138,0.0,0.0,0.363544145958298,TXN000061,AC21020,CUS29399,M308,DVC_8784,Dubai,ATM Withdrawal,Retail,0,0
75.45459934459043,3653.8754604437427,1.0,71.39356178445446,0.020644916676703783,0.0,0.0,0.38265602822265493,TXN000062,AC14317,CUS21818,M205,DVC_3081,Moscow,Online Purchase,Travel,0,0
18994.996762357532,2016.1822321697557,7.0,51.30354359798186,5.0,0.0,1.0,0.813863068910589,TXN000063,AC10523,CUS51228,M751,DVC_6575,London,Online Purchase,Electronics,1,1
47.31578051008551,2162.1726802074436,2.0,42.99984704952127,0.021873325667901847,0.0,0.0,0.2912632296512031,TXN000064,AC86474,CUS78564,M348,DVC_6344,Sydney,Online Purchase,Travel,0,0
43.20158096159521,7990.96779852293,2.0,235.19044241939037,0.005405625003841945,0.0,0.0,0.11576073164719525,TXN000065,AC65076,CUS80775,M666,DVC_5736,Dubai,ACH Transfer,Travel,0,0
101.13872195912116,7936.624840907405,2.0,134.57178297306743,0.012741685829984285,0.0,0.0,0.3087313703049247,TXN000066,AC90195,CUS93168,M729,DVC_1132,New York,ATM Withdrawal,Retail,0,0
1628.050402639479,3898.8695868471887,1.0,139.35842640429263,0.41746278084023325,0.0,0.0,0.2373560474349177,TXN000067,AC18809,CUS86935,M961,DVC_2854,Singapore,POS Debit,Electronics,0,0
87.94366798196384,40358.11385488382,2.0,10.515302858259266,0.002179028714509842,0.0,0.0,0.08811298052654538,TXN000068,AC25535,CUS68066,M787,DVC_7050,Lagos,Online Purchase,Retail,0,0
286.71164272777304,13157.907973814106,2.0,14.305788850796883,0.021788407009025516,0.0,0.0,0.3878015472740743,TXN000069,AC91834,CUS98074,M453,DVC_6077,Chicago,POS Debit,Electronics,0,0
141.5312403654213,7547.290820935002,1.0,61.82250243041671,0.018750104324662193,0.0,0.0,0.3828539806745481,TXN000070,AC60012,CUS25369,M569,DVC_6340,Sydney,Online Purchase,Gas Station,0,0
39.216392058649774,4844.899144326166,1.0,26.953300337120446,0.00809269670925083,0.0,0.0,0.07864566196452916,TXN000071,AC58951,CUS26698,M824,DVC_9592,Moscow,ACH Transfer,Gas Station,0,0
119.88668330248636,21969.06801005333,1.0,187.20039530811047,0.005456818943283523,0.0,0.0,0.08845818262765964,TXN000072,AC99412,CUS64148,M364,DVC_1605,Dubai,Online Purchase,Restaurant,0,0
344.03899135273866,6320.4954908806785,2.0,95.29447926268551,0.05442367108369303,1.0,0.0,0.042628082064558495,TXN000073,AC32264,CUS56547,M751,DVC_1131,London,ACH Transfer,Retail,0,0
4.017859304291446,422.67995553535343,2.0,198.64384362616332,0.009483241422678493,0.0,0.0,0.09538357254666492,TXN000074,AC89114,CUS41635,M563,DVC_8071,Sydney,ATM Withdrawal,Gas Station,0,0
62.87767545237009,71674.54875210437,2.0,349.75296041327067,0.0008772541898470506,1.0,0.0,0.41830969706445054,TXN000075,AC99821,CUS75115,M936,DVC_7157,Tokyo,ATM Withdrawal,Travel,0,0
471.5898401069944,4357.16328354332,2.0,74.96507477776315,0.10820839179838564,0.0,0.0,0.34022880490858204,TXN000076,AC71832,CUS39316,M950,DVC_7578,Lagos,POS Debit,Travel,0,0
64.22592410563281,13970.083671690487,1.0,158.21593395759814,0.004597061016517521,0.0,0.0,0.17488206422041036,TXN000077,AC89637,CUS42367,M540,DVC_7613,London,Online Purchase,Gas Station,0,0
34.33568729438315,5657.555101261485,1.0,105.31326270423597,0.00606792488187109,0.0,0.0,0.1787680848657125,TXN000078,AC98266,CUS55250,M383,DVC_5506,London,ATM Withdrawal,Retail,0,0
92.31481242641334,347.2205742012309,2.0,555.3209989943356,0.2651044173313727,0.0,0.0,0.15577111096264878,TXN000079,AC37476,CUS64685,M884,DVC_1803,Tokyo,Wire Transfer,Restaurant,0,0
13.07636977615443,1386.5262963161106,2.0,57.402043593087924,0.009424232038608751,0.0,0.0,0.11513299841477583,TXN000080,AC61973,CUS46438,M633,DVC_6192,Sydney,Wire Transfer,Travel,0,0
87.09348778349786,14310.226179046082,2.0,10.512130055801695,0.006085676146395941,0.0,0.0,0.2694352569472101,TXN000081,AC63017,CUS67200,M468,DVC_5289,Sydney,POS Debit,Restaurant,0,0
259.924687341597,1463.3553097941394,2.0,209.36797911542374,0.17750110618859127,0.0,0.0,0.1151741004023073,TXN000082,AC25503,CUS28293,M798,DVC_4633,Tokyo,ATM Withdrawal,Travel,0,0
71.63570238134717,107693.55020138285,2.0,195.13185661115904,0.0006651748138359125,0.0,0.0,0.24858504148856744,TXN000083,AC21506,CUS22288,M818,DVC_3676,New York,ACH Transfer,Electronics,0,0
1247.0633558084382,16714.499091710717,2.0,29.326249874987987,0.07460521214271502,0.0,0.0,0.08509760128930774,TXN000084,AC50994,CUS79999,M758,DVC_2215,Paris,Wire Transfer,Gas Station,0,0
71.12082427792251,737.7472200037383,2.0,14.402729855302054,0.09627220563694658,0.0,0.0,0.0348110511596713,TXN000085,AC26169,CUS82310,M594,DVC_3477,Lagos,ATM Withdrawal,Retail,0,0
62.112614946227126,274749.1229404024,2.0,35.06678133118226,0.00022606947098509695,0.0,0.0,0.1287156064843566,TXN000086,AC28484,CUS42509,M253,DVC_3264,Chicago,ACH Transfer,Travel,0,0
1867.4308926509652,2224.8513749981103,1.0,394.9245856147002,0.8389737579188326,0.0,0.0,0.27037156573373494,TXN000087,AC90374,CUS21454,M719,DVC_8790,Moscow,Online Purchase,Gas Station,0,0
188.50466004999348,15205.537626749876,2.0,283.5431453843706,0.012396290640046439,0.0,0.0,0.1372553735186216,TXN000088,AC68723,CUS55855,M415,DVC_1969,New York,ATM Withdrawal,Restaurant,0,0
93.28948190814933,15614.72690917439,2.0,79.87727628249121,0.005974072321496661,0.0,0.0,0.17127370496060754,TXN000089,AC59588,CUS29654,M399,DVC_7628,Chicago,Online Purchase,Retail,0,0
71.60616109546699,50575.97540814275,2.0,111.77309373217885,0.0014157857506824853,0.0,0.0,0.01783966851018787,TXN000090,AC88273,CUS71674,M539,DVC_1600,Moscow,Wire Transfer,Retail,0,0
43.84891488542113,460261.689060344,1.0,90.57095912741472,9.526932320962519e-05,0.0,0.0,0.10389131606326178,TXN000091,AC87707,CUS35829,M910,DVC_5455,Dubai,Online Purchase,Gas Station,0,0
132.37365701197055,76584.31155531638,1.0,71.41039866247333,0.0017284470654187927,0.0,0.0,0.23736930022345742,TXN000092,AC23920,CUS70641,M250,DVC_6941,Singapore,Wire Transfer,Gas Station,0,0
103.62647630564119,38856.58001178674,2.0,134.91957903423673,0.002666827843478878,0.0,0.0,0.2033538638255467,TXN000093,AC26875,CUS64738,M505,DVC_3716,Dubai,POS Debit,Gas Station,0,0
23.48580336442293,1091.0674868228652,1.0,167.79732543475788,0.02150581685455155,0.0,0.0,0.21538303805952452,TXN000094,AC72480,CUS18981,M274,DVC_1781,Tokyo,POS Debit,Electronics,0,0
64.24344200063835,1013.3511485682046,1.0,162.66901234095783,0.06333451891026143,0.0,0.0,0.15318653668591675,TXN000095,AC92441,CUS21259,M154,DVC_2434,Moscow,Wire Transfer,Electronics,0,0
382.91412977872585,1436.5134395068367,1.0,4.939301195881089,0.2663725564263879,0.0,0.0,0.08494508391282762,TXN000096,AC72629,CUS46321,M878,DVC_5338,Sydney,ACH Transfer,Retail,0,0
57.38393256162502,1792.914767935039,2.0,155.16632087226867,0.03198810422174026,0.0,0.0,0.06413548862614213,TXN000097,AC77450,CUS51772,M410,DVC_3702,Paris,POS Debit,Gas Station,0,0
106.86129805626777,4036.4803180396866,1.0,201.97579669862256,0.02646732358763597,0.0,0.0,0.2576485024116585,TXN000098,AC89398,CUS40380,M253,DVC_4991,Sydney,ACH Transfer,Electronics,0,0
12.768089808292423,6806.657356967118,1.0,152.5246615738182,0.0018755482449811104,0.0,0.0,0.3644786616778038,TXN000099,AC12925,CUS45348,M996,DVC_9651,Dubai,ACH Transfer,Retail,0,0
261.97212195550895,352.32204282279616,2.0,146.99599629987358,0.7414542264686765,0.0,0.0,0.20141958290599732,TXN000100,AC78826,CUS34549,M599,DVC_8532,Dubai,ACH Transfer,Travel,0,0
29601.178903481967,2402.4295843910195,7.0,9.737167952928043,5.0,0.0,0.0,0.7748905565191584,TXN000101,AC53101,CUS43172,M600,DVC_8245,Moscow,ATM Withdrawal,Gas Station,1,1
38.26689112313873,835.7207583951837,2.0,57.63727926148562,0.04573436327375692,0.0,0.0,0.13444412618877696,TXN000102,AC29613,CUS18144,M289,DVC_4640,Chicago,ATM Withdrawal,Electronics,0,0
13011.166136931994,24641.295013247818,5.0,8.493480705039902,0.5280013947539028,0.0,0.0,0.9211924492736432,TXN000103,AC71473,CUS29228,M605,DVC_1531,Lagos,ACH Transfer,Retail,1,1
112.3434425024716,5101.42819281632,1.0,64.49625068885038,0.02201764302349993,0.0,0.0,0.05655400679887575,TXN000104,AC73903,CUS77872,M248,DVC_2977,London,Wire Transfer,Gas Station,0,0
15.777567803350372,8676.25984806171,1.0,54.14325516597693,0.0018182661438765947,0.0,0.0,0.29651114366500936,TXN000105,AC29961,CUS50614,M107,DVC_4764,Dubai,POS Debit,Retail,0,0
94.87628372997048,2318.128438984503,2.0,0.04924483570995155,0.04091031877972001,0.0,0.0,0.27202832773878693,TXN000106,AC78107,CUS24013,M759,DVC_1290,Tokyo,Online Purchase,Travel,0,0
20568.2392940814,569.2467057348518,8.0,9.39780235726645,5.0,0.0,1.0,0.7993058781852052,TXN000107,AC26616,CUS75625,M784,DVC_7077,Sydney,ATM Withdrawal,Retail,1,1
9.278152098524446,6715.935118567462,1.0,224.74437956589088,0.001381307387185723,0.0,0.0,0.1277530160223239,TXN000108,AC94572,CUS96982,M692,DVC_8868,Paris,ATM Withdrawal,Retail,0,0
14456.75617548058,10675.158230639092,8.0,1.4361122512446258,1.3541159528707336,1.0,0.0,0.8544733456807108,TXN000109,AC43984,CUS39996,M690,DVC_4575,Moscow,Online Purchase,Travel,1,1
47.73476612056779,41618.18565551632,1.0,62.06370682735349,0.0011469413773654866,0.0,0.0,0.20359287441227625,TXN000110,AC13539,CUS40137,M568,DVC_5649,Chicago,ACH Transfer,Restaurant,0,0
112.23775723265173,1481.518083424939,1.0,17.95370495801955,0.07570751310726552,0.0,0.0,0.45250134369426626,TXN000111,AC43289,CUS85345,M420,DVC_7614,Lagos,Online Purchase,Gas Station,0,0
739.8215518223942,28788.66340259901,1.0,166.73523505368047,0.02569747139716841,0.0,0.0,0.12921993943095275,TXN000112,AC72076,CUS40080,M671,DVC_1512,Lagos,ACH Transfer,Travel,0,0
9.061763123917503,2046.2124307718489,1.0,81.45757174536209,0.004426391217496173,0.0,0.0,0.3254980010102135,TXN000113,AC86562,CUS62746,M550,DVC_2639,Singapore,ATM Withdrawal,Travel,0,0
110.2097762360835,1032.6624680969385,2.0,17.46121305179115,0.10662066161596172,0.0,0.0,0.08418703977858383,TXN000114,AC94986,CUS85253,M706,DVC_9446,London,Online Purchase,Gas Station,0,0
16.53096945614214,1107.9777739934955,2.0,122.3937976197416,0.014906493027910856,0.0,0.0,0.18976722931601991,TXN000115,AC21391,CUS89096,M923,DVC_5816,Chicago,Wire Transfer,Retail,0,0
87.92064456081759,1881.7015813979958,2.0,10.68604066450579,0.04669919302640215,0.0,0.0,0.38331907613651117,TXN000116,AC92260,CUS38266,M227,DVC_6849,Tokyo,POS Debit,Electronics,0,0
46290.03661231877,2220925.8850510255,8.0,10.341596025235889,0.020842665701376866,1.0,1.0,0.6301800853228547,TXN000117,AC54906,CUS42688,M733,DVC_3637,Sydney,POS Debit,Gas Station,1,1
40.03628108068975,16830.665949055023,1.0,64.94790024150672,0.002378628544665093,0.0,0.0,0.4126037779890706,TXN000118,AC87666,CUS54122,M386,DVC_2965,Tokyo,POS Debit,Travel,0,0
890.069872938475,4288.299300634095,1.0,3.7571629696971796,0.20750938802682628,0.0,0.0,0.1374056840603901,TXN000119,AC18250,CUS10715,M952,DVC_1050,Tokyo,Online Purchase,Retail,0,0
48.873906719800345,5383.978715112656,1.0,55.42304286427364,0.009075970269415983,0.0,0.0,0.19744303056734103,TXN000120,AC59135,CUS25163,M186,DVC_1799,London,ACH Transfer,Restaurant,0,0
598.8764872513656,1153.5831322740073,1.0,94.46374357544173,0.5186949908681321,0.0,0.0,0.11310275993854162,TXN000121,AC31065,CUS28825,M993,DVC_9291,Dubai,ATM Withdrawal,Retail,0,0
79.41290906773628,20503.060507552258,2.0,38.18647954826607,0.003873033296916293,0.0,0.0,0.14917192256744038,TXN000122,AC64785,CUS48036,M180,DVC_7642,Moscow,POS Debit,Electronics,0,0
362.4882807672557,9876.287392748232,1.0,4.005161228705312,0.036699173199454496,0.0,0.0,0.07893320951776248,TXN000123,AC16703,CUS61973,M633,DVC_1236,Tokyo,Online Purchase,Retail,0,0
78.92264813672946,5927.1435679127635,2.0,9.498171165429353,0.013313214707537404,0.0,0.0,0.09203091687959918,TXN000124,AC61754,CUS58805,M351,DVC_1471,London,POS Debit,Electronics,0,0
199.42884826232228,3224.4422993950975,1.0,45.094323870991076,0.06182992276740568,0.0,0.0,0.1399455550996909,TXN000125,AC83854,CUS34444,M289,DVC_3204,Tokyo,ACH Transfer,Restaurant,0,0
207.7520466960459,4292.403568508661,2.0,67.31177916939627,0.048388660274070114,0.0,0.0,0.4431106525444574,TXN000126,AC79966,CUS65303,M923,DVC_8181,New York,Wire Transfer,Restaurant,0,0
67.00217049031357,4233.732093330577,1.0,73.08478793357439,0.015822056511163377,0.0,0.0,0.0506367467659068,TXN000127,AC47621,CUS33780,M697,DVC_7259,Moscow,Wire Transfer,Retail,0,0
43.11697640872628,4077.451421896672,1.0,381.35019781006037,0.010571898975487822,0.0,0.0,0.31332812608154437,TXN000128,AC85159,CUS26033,M583,DVC_9330,Tokyo,ATM Withdrawal,Gas Station,0,0
1181.0733862313414,31007.078042619658,2.0,45.594086167314515,0.03808921612645556,0.0,0.0,0.1346494437588992,TXN000129,AC44936,CUS87488,M478,DVC_2383,Tokyo,Wire Transfer,Gas Station,0,0
34.5374176732086,2187.595696659962,2.0,208.3374596368766,0.015780629435540105,0.0,0.0,0.3565839233169871,TXN000130,AC40439,CUS29285,M555,DVC_5501,Lagos,Wire Transfer,Gas Station,0,0
94.51041399607323,2474.1468969883194,1.0,174.17078715348555,0.03818375956233972,0.0,0.0,0.1555762512972037,TXN000131,AC60460,CUS95512,M978,DVC_2712,Lagos,Online Purchase,Restaurant,0,0
96.93259303945733,1502.30962086851,1.0,114.73620849812554,0.06447946031467308,0.0,0.0,0.1940539819294962,TXN000132,AC69469,CUS34758,M107,DVC_7710,Chicago,Online Purchase,Electronics,0,0
33.230452920198104,6085.667349629605,2.0,57.39335936608789,0.005459548059944543,0.0,0.0,0.13684116355742237,TXN000133,AC77129,CUS39610,M417,DVC_4796,Sydney,ATM Withdrawal,Travel,0,0
